ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000000003.16,173.02863660873183,-0.5467790024698479,0.15123150032839563,9.853424349210685e-5,8.491588547521831e-4,TSPAN6
ENSG00000000419.14,219.1501612835748,-0.2849166824144531,0.13071004621131735,0.019871578496035575,0.06440438918264335,DPM1
ENSG00000000457.14,52.902804918731356,0.673270599272342,0.339463670612922,0.008048784770386246,0.031618943740043204,SCYL3
ENSG00000000460.17,55.76691583626789,-1.323688699847356,0.8548598627234067,0.0046028903730515065,0.020079225834894077,FIRRM
ENSG00000000971.17,7.726364927517765,0.596988730685786,0.8691069926932224,0.029682941385715825,0.08743562082096727,CFH
ENSG00000001036.14,152.90417728465601,-0.3447911486303909,0.15098104925193473,0.012714440058157486,0.04527286469060928,FUCA2
ENSG00000001084.13,142.30954430252768,0.31355830185151046,0.1634344571304141,0.03352712707493459,0.09599810523812952,GCLC
ENSG00000001167.15,113.89274182097307,-0.7043613562156698,0.20028201411752725,9.00244692837639e-5,7.838759399078107e-4,NFYA
ENSG00000001460.18,27.099956265182726,0.18917210108713284,0.2915806370463784,0.34651324191050176,0.5202383790578006,STPG1
ENSG00000001461.17,105.3153465157434,0.6552247547884125,0.2019496542604446,2.779271650883365e-4,0.002029720983843718,NIPAL3
ENSG00000001497.18,365.7130504491966,-0.2277325809032173,0.10223319905006675,0.02033612092531126,0.06559618569847242,LAS1L
ENSG00000001561.7,32.63770619311059,0.04617607087544613,0.2640930090312379,0.8107546549075928,0.8885362562183319,ENPP4
ENSG00000001617.12,145.90247905091823,-0.9126384763456129,0.165513887466862,4.9844093196273e-9,1.2279772051081804e-7,SEMA3F
ENSG00000001629.10,578.3509715467669,0.14226402042910394,0.09242473859415003,0.11216057805788952,0.23681032991606424,ANKIB1
ENSG00000001630.18,440.93469928683686,0.06517133759546867,0.1032009578423996,0.5121474220281493,0.6720408849095538,CYP51A1
ENSG00000001631.17,777.9370394122852,0.6520371518145959,0.08258328275095754,7.277029269165895e-16,5.210767096599888e-14,KRIT1
ENSG00000002016.18,68.18400311716452,1.3017007631852047,0.30080657282917694,1.2664959075621418e-6,1.813766293634726e-5,RAD52
ENSG00000002330.14,205.96070488617283,0.004196077108002079,0.12838696769615143,0.9734818270138064,0.9856457992514256,BAD
ENSG00000002549.13,105.98065510845431,-0.1250443617647005,0.1787821159984808,0.428071470334055,0.5976021354920696,LAP3
ENSG00000002586.20,198.0176836345612,-0.43684005896655775,0.1534491522720274,0.0019355936895442422,0.01003693931154602,CD99
ENSG00000002746.15,5.767490565992947,-0.11542827732883798,0.37194393759909683,0.4104290846698087,0.5818678733568354,HECW1
ENSG00000002822.16,145.82101203816458,-1.291251330884492,0.19197070931663843,1.4702182260823795e-12,6.744243242823207e-11,MAD1L1
ENSG00000002834.19,960.0206397805247,-0.20899524101161704,0.07629105326181863,0.005100898618502996,0.021819409704936926,LASP1
ENSG00000002919.15,70.96312513357103,0.14699574221822848,0.20544625532818458,0.39799275554195385,0.5708718529181511,SNX11
ENSG00000002933.9,15.60880201640713,-0.041647654078347536,0.3119487212449926,0.8160395487434241,0.8917100111269904,TMEM176A
ENSG00000003056.8,408.0244958984044,-0.33143421217848545,0.30102053124487865,0.12080442646404944,0.24969019226139766,M6PR
ENSG00000003096.15,10.140793612921975,0.1432309143302554,0.3556940503068075,0.40670450418631726,0.5786144094073621,KLHL13
ENSG00000003137.9,31.744216735643665,-0.03662546383189957,0.27347422943397603,0.846188370516375,0.910321738527296,CYP26B1
ENSG00000003147.19,21.754706817481544,0.7179439505682265,0.4616404774644001,0.015127147364772775,0.05203372404422425,ICA1
ENSG00000003249.15,67.71084137222316,-1.8203958454467893e-4,0.20137447718618923,0.9984854319385918,0.9990525920816982,DBNDD1
ENSG00000003393.16,105.26389882147885,0.04960941476313469,0.180685915564897,0.7556336263794865,0.8531816119911964,ALS2
ENSG00000003402.21,175.44037104667086,0.28521985612540074,0.14824544757073166,0.03623729460701732,0.10165949108179809,CFLAR
ENSG00000003436.16,199.46889900795534,1.3033910957812478,0.15814953238127136,1.390628918662686e-17,1.183881653084551e-15,TFPI
ENSG00000003509.16,75.53131702876759,-0.231872015382394,0.21244527573516997,0.19077857059216993,0.3440029195394691,NDUFAF7
ENSG00000003756.17,324.9864556338175,0.14154343787894733,0.11645387201648365,0.2005235741012774,0.3559848193104544,RBM5
ENSG00000003987.14,3.014265768685979,0.14715844351774018,0.4151264665975297,0.0721847112575775,0.17111205608965518,MTMR7
ENSG00000003989.18,39.485995775473896,-0.02499330792490116,0.2546564846353405,0.893278094979854,0.9392964209091528,SLC7A2
ENSG00000004059.11,29.175531452971043,-0.12022725515982202,0.3964187427856339,0.19270228119579533,0.3461958881452254,ARF5
ENSG00000004139.14,9.128891962099745,0.1906315380325005,0.3827232748636351,0.27276697419466467,0.4422671438180245,SARM1
ENSG00000004142.12,270.4014385414868,0.05366879965455835,0.12995240116944998,0.6601872190203217,0.7887410379166419,POLDIP2
ENSG00000004399.13,240.9782084361581,-0.6769614741861235,0.13154810343197582,6.166531809843021e-8,1.187141615632621e-6,PLXND1
ENSG00000004455.18,440.9521864452866,-0.2864603015875868,0.09863725411702302,0.002551618602811584,0.012495624600646665,AK2
ENSG00000004478.8,1033.1855708953644,-0.027745534091051918,0.0706431860944585,0.6888497825845562,0.8078083296869022,FKBP4
ENSG00000004487.18,328.6492658326608,-0.0747656891975133,0.11668767729554169,0.49979363044398994,0.6608515838666028,KDM1A
