ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000000003.16,59.45758674624748,-0.41511929161999944,0.24302833279075642,0.037237814040356476,0.10635558443625982,TSPAN6
ENSG00000000419.14,220.806781183544,-0.12649616945505013,0.13242834756728536,0.3092095833895184,0.4996378716641026,DPM1
ENSG00000000457.14,41.85397949151365,-0.2876592711876172,0.27142571372542307,0.16456562942089903,0.3216877372215713,SCYL3
ENSG00000000460.17,20.90798921799909,-0.5765465757073153,0.40878461851831743,0.03212742023135465,0.09482963107261526,FIRRM
ENSG00000000971.17,63.63312468458383,0.1902098052644132,0.21339756758011524,0.2908644586612138,0.4779074301226939,CFH
ENSG00000001036.14,223.6527077211466,-0.23865400707771772,0.13328863210811032,0.05589606526144859,0.1450478440804034,FUCA2
ENSG00000001084.13,82.71280111188346,-1.108358263771361,0.2509288899182874,1.1257519081822897e-6,1.2189064683726065e-5,GCLC
ENSG00000001167.15,51.22253347259616,-0.1978504076382568,0.23516063625440425,0.2983204570436502,0.4872470827386084,NFYA
ENSG00000001460.18,34.63349575834301,0.13809253917266376,0.26381142974139904,0.49057741870561494,0.6700807328283485,STPG1
ENSG00000001461.17,193.99784591426308,0.1994927824946906,0.15277719988145477,0.15527787965018347,0.3081114007068969,NIPAL3
ENSG00000001497.18,99.65318120401714,0.04895485892850086,0.18300007598542614,0.7633739063623319,0.8651307437823517,LAS1L
ENSG00000001561.7,35.10830308407315,-1.2397382145546676,0.3490268196602732,3.61174455948e-5,2.830634622108522e-4,ENPP4
ENSG00000001617.12,43.918600509137285,1.227478824823729,0.29891100937950454,3.7838364322441675e-6,3.666515687003541e-5,SEMA3F
ENSG00000001629.10,125.25615560944134,0.40142459557814647,0.18009184630389322,0.012701367688973161,0.0450459291121707,ANKIB1
ENSG00000001630.18,175.12819703382104,-0.2620802207431161,0.15167263331799802,0.06013570928010505,0.15349523094344736,CYP51A1
ENSG00000001631.17,146.31482653284772,0.0549800831530158,0.14993898276956522,0.6923564503520286,0.8179703019806563,KRIT1
ENSG00000002016.18,57.6676984161984,0.012272764711821591,0.21588053356233303,0.9469848093995665,0.9731702036128707,RAD52
ENSG00000002330.14,131.3376971501099,9.110996019190313e-4,0.1621996630579676,0.9960896579806938,0.998135287619475,BAD
ENSG00000002549.13,101.30248368607324,-0.4996530234751446,0.1901071429393224,0.0031657698877000638,0.014147136613267918,LAP3
ENSG00000002586.20,157.75927544671626,0.16700336047342876,0.14659523786811737,0.2188513281825225,0.39362011772756667,CD99
ENSG00000002822.16,110.01959275495061,-0.10112470066386006,0.18864299061541295,0.5403557153348111,0.7103615983099558,MAD1L1
ENSG00000002834.19,903.1901423488897,0.14516507199955606,0.08245569155961449,0.07151307447252335,0.17514682067218074,LASP1
ENSG00000002919.15,57.23794738823444,0.05417649881248482,0.21044407653851113,0.7615796390981202,0.8639387409365579,SNX11
ENSG00000003056.8,380.86249420189705,-0.010453203381658938,0.10897932492362904,0.9196586738700239,0.9572500069472876,M6PR
ENSG00000003096.15,7.89888492350531,-1.3408746937461882,0.8904184100003083,0.006815363526486133,0.026895170545689864,KLHL13
ENSG00000003137.9,6.415964894013212,-3.223554840217685,1.156753217767296,8.163541399778835e-4,0.00444979197164161,CYP26B1
ENSG00000003147.19,265.18235991075073,0.407356643345569,0.1295832155827659,8.605052238836613e-4,0.004660222705500989,ICA1
ENSG00000003249.15,37.28154065272238,0.20749602497540223,0.253916221287414,0.29512341642953166,0.4831208654667853,DBNDD1
ENSG00000003393.16,98.64477804183349,-0.08067826332475343,0.17570167867108613,0.6064734807429841,0.7597310715369843,ALS2
ENSG00000003400.16,30.848118859874916,-0.05843910127087898,0.25670881678577623,0.7630785367853683,0.8650472867732505,CASP10
ENSG00000003402.21,237.60544923890959,0.4909195316951139,0.1355201979801247,1.1715060428160993e-4,8.102515045101198e-4,CFLAR
ENSG00000003436.16,1412.5195468791756,0.0683703088028246,0.07129717565331362,0.3297382936525862,0.5203026736687898,TFPI
ENSG00000003509.16,68.86458942318211,-0.1298708131975986,0.20080780060408082,0.45158172051025486,0.635880199631178,NDUFAF7
ENSG00000003756.17,284.2743823572142,0.1913254561634481,0.11834741896345992,0.08963758043333192,0.20692264208547387,RBM5
ENSG00000003989.18,28.397455354276445,-0.3025930191920745,0.30019107237489556,0.16233301288810842,0.3185998641424066,SLC7A2
ENSG00000004059.11,7.811016919284531,0.06952750790124193,0.35131720417570883,0.677747940133727,0.8073409467997129,ARF5
ENSG00000004139.14,37.71052705212106,-0.11525658549503184,0.24491594259303207,0.5491950232704353,0.7165019770561157,SARM1
ENSG00000004142.12,272.60081142622045,-0.07003902260431687,0.12069946662097361,0.5417141236290887,0.7109537929056334,POLDIP2
ENSG00000004399.13,111.2339136953167,0.046823640644550864,0.17023857761351813,0.7614796465279549,0.8639387409365579,PLXND1
ENSG00000004455.18,575.7779474006235,-0.10134120057508698,0.09309539461309342,0.261828621683201,0.4456260846387533,AK2
ENSG00000004478.8,359.83698491459444,-1.0087874825032417,0.12432466349170165,6.675565394146146e-17,2.6854947380812395e-15,FKBP4
ENSG00000004487.18,224.15611876949063,-0.13935728252836224,0.12769729968786436,0.2474460152921329,0.42834383466569037,KDM1A
ENSG00000004534.15,302.0726590993527,-0.17492251214361318,0.12765823216889335,0.14609413617141867,0.2949572749237692,RBM6
ENSG00000004660.15,27.433751893445447,0.6284477760718655,0.3589847269010716,0.015861607230988433,0.05396371366980005,CAMKK1
