ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000186566.13,247.50315620518262,-0.18595385617700952,0.19763185507742398,0.2769972312989058,0.5272069826522154,GPATCH8
ENSG00000186575.19,188.9708729843654,0.03134080934151407,0.2268257168387853,0.8678871235069834,0.9446295348632868,NF2
ENSG00000186577.14,46.07198384812477,-1.292136251320271,0.38305481379696493,5.976654927322986e-5,9.774052344575324e-4,SMIM29
ENSG00000186591.13,690.5558358863389,0.08385153461654687,0.19315305647857134,0.620509043079513,0.8077040311663942,UBE2H
ENSG00000186594.16,29.560254312566062,-0.027214784120011205,0.26836980338419314,0.8890762480847709,0.9546432772016064,MIR22HG
ENSG00000186603.7,306.44896890390237,-0.4509438145905964,0.35669154345858917,0.06298247350643649,0.20900680198401148,HPDL
ENSG00000186615.12,4.32183131551586,-0.09672477924935126,0.38004415689146,0.4976723396931502,0.7207293227890558,KTN1-AS1
ENSG00000186625.14,87.20399428009611,0.04033148799046447,0.2199106213756813,0.8268344709319345,0.9223576479066035,KATNA1
ENSG00000186635.16,332.7118261414886,-0.33491019254166987,0.20168748739116815,0.055074238481863345,0.1908428705930219,ARAP1
ENSG00000186638.17,13.755850790705065,-0.757774886850587,0.6180932497947791,0.02102526082587682,0.09694507518733399,KIF24
ENSG00000186642.16,439.90274239156344,-0.3946419443084912,0.1829413806562652,0.015416911622960558,0.07802273010224826,PDE2A
ENSG00000186652.10,79.10683004840698,1.0241160158855322,0.3350926136645194,2.429869405915206e-4,0.0031059970784702434,PRG2
ENSG00000186654.21,27.82448262943936,-0.4924016233284384,0.34288946069298554,0.04332509709664343,0.16193779098413805,PRR5
ENSG00000186660.15,1015.050999581653,0.4444091238384369,0.1570046701969816,0.00211315444171896,0.01768452412421988,ZFP91
ENSG00000186665.10,90.70604011265655,-0.3484832063241182,0.32983308523300103,0.12395451989996886,0.3233771417206724,C17orf58
ENSG00000186666.6,81.13846580413943,-0.2009442455295502,0.2617077422533706,0.3172990402586411,0.5688155914523351,BCDIN3D
ENSG00000186676.3,19.035886342694294,0.11572605616585495,0.3310262205933168,0.5534011602815423,0.7645452953967913,EEF1GP1
ENSG00000186684.14,5.740840361620659,0.12961847784988137,0.3824842613417352,0.41601446057185215,0.6582391215475049,CYP27C1
ENSG00000186687.16,186.83898518618065,0.04364230072477871,0.20353301727361375,0.8040652787388965,0.9113808972591881,LYRM7
ENSG00000186716.21,206.61012185158472,0.0715326692044685,0.19980818001578698,0.6797938742867278,0.8428826046724254,BCR
ENSG00000186767.7,268.6245667115896,0.2555220237131066,0.18629523734913206,0.12061596873066308,0.31764456410842123,SPIN4
ENSG00000186787.10,20.653815399724337,-0.550815999260202,0.4191009467608449,0.03956031949403008,0.1511804980608227,SPIN2B
ENSG00000186792.17,29.67078196038099,-0.9232328039557431,0.41743700658374294,0.002892768213453746,0.02253253321718769,HYAL3
ENSG00000186806.6,6.47083500229396,-0.23446168470111334,0.4385297419080712,0.1767298153404078,0.40227268882306777,VSIG10L
ENSG00000186812.13,49.97064389429289,-0.1554963838429779,0.30412798691915915,0.44720521991136797,0.6840995956001735,ZNF397
ENSG00000186814.15,30.87090772354798,-0.10515526422785842,0.3098662554520564,0.596758835651237,0.7932937387375459,ZSCAN30
ENSG00000186815.13,253.6802577693365,-0.48805181517529184,0.1844531231113248,0.0031457711407215897,0.02394167993011468,TPCN1
ENSG00000186832.9,5.449105672526639,-0.2299787217377161,0.4476413985278842,0.15489178747150978,0.3712683523527764,KRT16
ENSG00000186834.4,840.8359121849542,-0.592347731118937,0.15707869947610537,4.89335525079285e-5,8.239564477230084e-4,HEXIM1
ENSG00000186854.11,435.6334913808034,-0.2591688387780438,0.20418193966704548,0.13936646455338883,0.3477532400372613,TRABD2A
ENSG00000186862.20,5.531280029225854,0.09439970804907635,0.368791040804018,0.553547859204202,0.7646181133974186,PDZD7
ENSG00000186866.17,89.66143763108063,-0.0659642507791741,0.23500406296936868,0.7264815344346196,0.869851781946605,POFUT2
ENSG00000186871.7,52.67749240267109,-0.06739943072825634,0.2398387314415489,0.7231938404868835,0.8678384537868298,ERCC6L
ENSG00000186907.8,735.7012721016288,-0.3888645985991551,0.2760479067396432,0.06857895772251228,0.22120145544140984,RTN4RL2
ENSG00000186908.15,94.60798776923453,0.1519435401649764,0.2773520714376398,0.456225112080277,0.6913069996292521,ZDHHC17
ENSG00000186918.14,958.1707156489376,0.6162108551147976,0.167420014920572,6.659293086112153e-5,0.0010698009234568157,ZNF395
ENSG00000186951.17,77.7251628588582,-0.33918908007049214,0.2428449920240338,0.08607155321884111,0.2558696413146848,PPARA
ENSG00000187017.18,27.059792850396498,-1.236179214502964,0.5113632084187131,0.0011312506559590495,0.010767011651518128,ESPN
ENSG00000187024.15,33.88664132338043,-1.3364171357608603,0.5016493745028039,5.306408362049908e-4,0.005860251307692201,PTRH1
ENSG00000187049.11,31.090277165538282,-0.9869925874825374,0.46473672058057997,0.0031174501899863013,0.023806776674817003,TMEM216
ENSG00000187051.9,207.429526162922,-0.10276367003993749,0.23814475825893874,0.5889072904415708,0.78869859920783425,RPS19BP1
ENSG00000187079.20,839.3293965004849,0.01860880347429438,0.18300446475503704,0.910397297366588,0.9619545040891613,TEAD1
ENSG00000187097.13,23.202820453758207,-0.05740427330690751,0.28694051900238726,0.7714360611904112,0.8953805155796117,ENTPD5
ENSG00000187098.18,220.59429606261776,0.004502948980594203,0.1918525283836454,0.9801286261251132,0.9914011793860924,MITF
ENSG00000187109.15,4297.8883311089,0.8131822089348556,0.1345068404644843,2.8315878570183343e-10,2.1103839771515334e-8,NAP1L1
ENSG00000187118.14,53.1500963620571,-0.03632750453882574,0.28291289353412125,0.852887068871848,0.9359784967631877,CMC1
ENSG00000187123.15,8.631422087423223,-0.1263476249769903,0.3836004258486679,0.4147185130900782,0.6570163470395562,LYPD6
ENSG00000187147.19,610.7743512328483,0.19307582727491018,0.18066632251939233,0.2299086922345752,0.47118326872838034,RNF220
ENSG00000187164.20,151.86255009541847,-0.46726847315880854,0.21949860704503207,0.012881666654128467,0.0687106184965421,SHTN1
ENSG00000187187.14,8.958756573848804,0.07467539622816761,0.3364540728292318,0.6865058523918226,0.8460516238160357,ZNF546
ENSG00000187189.11,40.669428212754276,0.16853667315049983,0.2901199842149072,0.41415640106645035,0.6566687798524089,TSPYL4
ENSG00000187193.9,10.23208137394959,0.010148414035572071,0.334946830119083,0.9564951118705937,0.9817719135314199,MT1X
ENSG00000187231.14,83.47811134563874,0.4864755869977921,0.270670595468873,0.024409913931328235,0.10734079956173094,SESTD1
ENSG00000187239.19,166.34365324079891,-0.17507683170511928,0.17036050987490028,0.2536490413071625,0.5014522792271908,FNBP1
ENSG00000187240.17,70.1710319889559,-0.005428831879634832,0.27047795850203693,0.9761762212569289,0.9897643487928404,DYNC2H1
ENSG00000187257.16,264.6558112913134,0.3112501693888915,0.15819859348002172,0.03153877299599145,0.12867404274374136,RSBN1L
ENSG00000187266.14,23.51546404412404,-1.0800234112422775,0.5577556406359458,0.0038554144624010217,0.027881228978095193,EPOR
ENSG00000187325.5,28.37944266671444,0.21799768823504487,0.31945431065382646,0.3053452251306517,0.557286702202189,TAF9B
ENSG00000187446.12,238.76827524848625,0.06410278998052105,0.23512343552995066,0.737884396613604,0.8761212923664095,CHP1
ENSG00000187492.9,6.284998891486713,-0.09033814459999019,0.3666179135246422,0.5709128386572934,0.7769587114794277,CDHR4
ENSG00000187498.16,393.61891038594706,-0.01835359974006743,0.1562037224871174,0.8957671413103989,0.9560400993356976,COL4A1
ENSG00000187514.17,11492.630604189855,0.39532487593200377,0.2530875885335783,0.053480940978699605,0.18697162527275785,PTMA
ENSG00000187522.16,344.6868337907953,0.4872064190475542,0.26659246439378903,0.022963553809329556,0.10272217461641385,HSPA14
ENSG00000187531.14,486.87750567476667,-0.07745754496031143,0.17756422783848685,0.6243218241760697,0.8099615105048431,SIRT7
ENSG00000187535.14,52.297478898387915,0.48140097526814596,0.34555180605143276,0.048078902991925465,0.1739464569538393,IFT140
ENSG00000187546.14,5.845660249099266,0.09250156981681183,0.37973389893900317,0.5162018553043597,0.7359127317336847,AGMO
ENSG00000187550.9,7.702210643936854,-0.11194498352040329,0.3815102095179169,0.4551002854758887,0.6907650208470619,SBK2
