ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_symbol
ENSG00000000419,496.99744660508713,-1.2360542698257098,0.10430306812187735,2.759980852626856e-33,1.4555414173297792e-31,DPM1
ENSG00000000460,80.1862628125245,-1.338540181794385,0.2275794810913885,5.26601221973849e-10,4.90086449184575e-9,C1orf112
ENSG00000002822,127.17324623808783,-4.715803591179249,0.30188476715919565,1.0681970948567143e-55,1.5491825089574736e-53,MAD1L1
ENSG00000004961,167.09826502695765,-1.0025485084501857,0.15867415067727197,5.228379803709574e-11,5.533250869290747e-10,HCCS
ENSG00000005189,13.58725939394786,-2.590653128993912,0.6241980062890412,2.9950598327157834e-6,1.6358894648825032e-5,REXO5
ENSG00000005448,175.77858309620444,-1.5990741306791028,0.15229192292285876,1.0185738139603138e-26,3.745052030061126e-25,WDR54
ENSG00000006015,238.26691751599915,-2.6870707606715216,0.1546475041194465,1.6729513289614718e-68,3.853446568459343e-66,REX1BD
ENSG00000007541,92.20303567347734,-1.407340609533104,0.235098983808196,2.3992049080961093e-10,2.3254174799201336e-9,PIGQ
ENSG00000007968,30.75685733092335,-2.7549107452887474,0.4319782042079892,1.459953964112468e-11,1.6439438490218249e-10,E2F2
ENSG00000010318,19.339804579088646,-1.4806958093709526,0.4718679143582019,1.637474355385748e-4,6.512542647518877e-4,PHF7
ENSG00000012048,197.31019281428442,-1.5362855191757971,0.14717253410705763,1.733557976503897e-26,6.285351524532531e-25,BRCA1
ENSG00000014138,76.5827643749457,-2.3373847680737456,0.2633320648012067,7.668490477380669e-20,1.774173801288234e-18,POLA2
ENSG00000015520,3.507982843842678,-3.012342861480377,1.7294316672242902,0.0033350405735976963,0.009660947013919126,NPC1L1
ENSG00000016391,42.85642671437534,-2.130442394405765,0.3208104744379618,2.6825188903063758e-12,3.2295383073688524e-11,CHDH
ENSG00000022567,28.481073448212257,-1.984136461144422,0.4017656614292337,6.636415959583715e-8,4.711975665229362e-7,SLC45A4
ENSG00000024526,396.7341444871773,-1.2054494255842556,0.10871606046733824,2.2807976726703227e-29,9.841359214059302e-28,DEPDC1
ENSG00000026036,940.5774086348537,-1.4640936502530033,0.08487326040856155,1.3085265096147468e-67,2.88668320001349e-65,RTEL1-TNFRSF6B
ENSG00000031081,45.85360760783353,-1.5111168476998527,0.3052270646768877,7.661223927976825e-8,5.393157320624765e-7,ARHGAP31
ENSG00000031691,67.34277696352234,-1.0757861470052492,0.24475501251762438,1.980204259660583e-6,1.1156812704699178e-5,CENPQ
ENSG00000033100,80.502936201443,-1.2315247803224185,0.21572626369227788,1.6594184594966403e-9,1.4561048364759597e-8,CHPF2
ENSG00000037965,104.65049720671038,-1.1801921970305684,0.19647810930585075,2.790417635348014e-10,2.678082807748526e-9,HOXC8
ENSG00000038002,29.058692822928553,-2.1098098713059823,0.4006130309414753,1.2667828481820146e-8,9.905950949113777e-8,AGA
ENSG00000038210,69.70782444247708,-1.0418607682153578,0.24616629265470194,4.18034407794946e-6,2.232414909407514e-5,PI4K2B
ENSG00000039650,171.06347890027595,-1.4196537417506787,0.15649159343414015,1.5318005847351328e-20,3.7082832393672926e-19,PNKP
ENSG00000049239,53.40917174975834,-1.0419351420540581,0.2706460134991924,2.1028343080053678e-5,9.968732980111403e-5,H6PD
ENSG00000051180,118.68391505299007,-1.0891384181136916,0.18498446010668917,6.795829700599062e-10,6.272426670623636e-9,RAD51
ENSG00000052802,133.1953355996521,-1.0173680312869866,0.1815482288458716,4.022435479030039e-9,3.3637697228001866e-8,MSMO1
ENSG00000053371,190.77561439037433,-1.0380228807710197,0.16038961816913197,1.9888025910680856e-11,2.2045728934111412e-10,AKR7A2
ENSG00000054277,32.987856635955204,-3.073939753833853,0.43509125448847585,1.795219325116917e-13,2.42819691617498e-12,OPN3
ENSG00000054611,80.94698847456577,-1.111454565524066,0.21416971121294312,3.539271432231937e-8,2.6161212101485996e-7,TBC1D22A
ENSG00000059145,80.4652674591285,-1.388703528293793,0.23018050368126175,2.0221722240258574e-10,1.9820577937995623e-9,UNKL
ENSG00000060642,22.355683408416425,-1.0580211174365453,0.4148718370414919,0.001615455764275948,0.005121004581229341,PIGV
ENSG00000061656,16.174951030345362,-2.3350844548438374,0.5710101090710916,3.1699863913253644e-6,1.7246091298134485e-5,SPAG4
ENSG00000063854,199.65536648425885,-1.2791412092918837,0.1530962487112672,8.373022634865547e-18,1.6608577255638958e-16,HAGH
ENSG00000064102,450.6672494814625,-1.320589430029407,0.10027924150015137,1.7284485418419662e-40,1.3954994593232329e-38,INTS13
ENSG00000064199,37.985832400442995,-2.73652624964494,0.3892982456814091,1.8546097581258152e-13,2.5042028139245385e-12,SPA17
ENSG00000064763,213.67559301463245,-1.2088157118737233,0.13583048749567406,8.802542036067403e-20,2.024584668295503e-18,FAR2
ENSG00000065320,13.3797739844806,-1.8119123676523479,0.6340353103224833,3.071695143595531e-4,0.0011477089941349429,NTN1
ENSG00000065328,409.3363445351101,-1.8228698386903974,0.11116349515836646,2.002913309690081e-61,3.5649580874631524e-59,MCM10
ENSG00000065457,58.89610588853275,-1.1103825123969975,0.25055010346386325,1.5748322754587194e-6,9.042008039043226e-6,ADAT1
ENSG00000066230,34.889672430123376,-1.8332008777444766,0.36316836280394543,3.868999462290895e-8,2.8490897309761304e-7,SLC9A3
ENSG00000066629,22.921924079046605,-1.0524099264999422,0.41128540681090264,0.001562744534259403,0.0049723235812413925,EML1
ENSG00000066739,41.52058938585846,-1.4671740621219684,0.31219690810081424,3.040153730306742e-7,1.949956096551781e-6,ATG2B
