ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_symbol
ENSG00000136535,2.9845002017892703,4.713977559796693,2.5999987802322924,5.54225193230998e-4,0.0016292413424926458,TBR1
ENSG00000136738,355.9482028964682,1.0696283724985045,0.10695575976153186,3.321476933651718e-24,7.937791782380918e-23,STAM
ENSG00000136866,46.788436082660745,1.184035518326263,0.2887603381844417,6.741636694777279e-6,2.715228062699204e-5,ZFP37
ENSG00000136891,621.923204510771,1.085403373476336,0.08242783971016339,2.8437198067292966e-40,1.845801652151852e-38,TEX10
ENSG00000137331,477.7089780980911,1.1010489325206672,0.09523495933531782,1.3463315611122378e-31,5.033853051190849e-30,IER3
ENSG00000137776,1698.550355588278,1.2243503258912745,0.06437878949253299,1.859587806858911e-81,6.726661258395556e-79,SLTM
ENSG00000137801,64.65038958601295,1.0317519470362506,0.24311427591932613,4.457347969798891e-6,1.848910672441887e-5,THBS1
ENSG00000137947,173.84652279220043,1.012636323446633,0.1712368224989544,7.879250355907381e-10,5.372125862407944e-9,GTF2B
ENSG00000137955,313.2897675265928,1.3117153058003899,0.12728187778779598,1.1083093140237782e-25,2.9482844653547293e-24,RABGGTB
ENSG00000138166,143.988582065238,1.9121839912328167,0.1869313546628491,1.5223188723878981e-25,3.990738019747726e-24,DUSP5
ENSG00000138231,227.57829181240118,1.0232344803009084,0.14471058425078168,3.3533603730120427e-13,3.2141156983382406e-12,DBR1
ENSG00000138433,689.5543862274056,1.0132986138134583,0.08610920467800186,1.291024711312239e-32,5.308911406688141e-31,CIR1
ENSG00000138434,224.09530570190006,1.4473168285546434,0.1469001845377806,1.0113259395477228e-23,2.3410536406620398e-22,ITPRID2
ENSG00000139211,76.18574941478292,1.0932801639374081,0.22623113141608753,2.510035441312738e-7,1.2563339021030785e-6,AMIGO2
ENSG00000139318,657.6071066636624,1.4881595337919815,0.08450396996739808,2.704436562483318e-70,6.6492260756692125e-68,DUSP6
ENSG00000139372,559.6716063389431,1.1405736503659387,0.08922136637119031,3.76405948991998e-38,2.1356431238787245e-36,TDG
ENSG00000139515,32.96541364907136,1.2115333178940182,0.34434518178189816,6.525518748605123e-5,2.2645336341662817e-4,PDX1
ENSG00000139718,683.285265960295,1.3502243659291617,0.09573929599192209,5.338728910639113e-46,4.7339647012536e-44,SETD1B
ENSG00000140323,15.11627398924645,1.0016779974719474,0.503106773068575,0.007524613268034038,0.017070496656827364,DISP2
ENSG00000140332,330.6795185127583,1.2380847911190094,0.12377976804803115,2.2638470178490878e-24,5.515832666462033e-23,TLE3
ENSG00000140465,14.92889767700765,1.612120849700226,0.5677974680353262,4.24279275423108e-4,0.0012773246386439284,CYP1A1
ENSG00000140471,169.45221716029394,1.2833488399388038,0.15288402411514382,7.352748704824837e-18,1.0896169245040423e-16,LINS1
ENSG00000140521,544.762490215636,1.0973460054272834,0.0947324451490865,9.918403657785256e-32,3.7429287477879386e-30,POLG
ENSG00000140691,129.72970679811647,1.138751873950872,0.17763832632592264,2.614036021842172e-11,2.091615509192945e-10,ARMC5
ENSG00000140961,47.07588361840308,1.2308787026591193,0.31844700443906104,1.6371581879783936e-5,6.246453307388995e-5,OSGIN1
ENSG00000141448,36.56796208887254,1.1858080589816968,0.32134706808830704,3.49515076617796e-5,1.2662605823346676e-4,GATA6
ENSG00000141505,59.96246887920404,1.3560054020968353,0.2679684392818017,5.74967452238423e-8,3.114151150691886e-7,ASGR1
ENSG00000141682,318.90403640364326,1.552106979126195,0.12234362119506045,8.307059325821208e-38,4.632256071481125e-36,PMAIP1
ENSG00000141738,8.030764098026818,1.6778630439914846,0.7847386959522529,0.002501821690372951,0.006358192728219558,GRB7
ENSG00000142528,123.14814713123955,1.187545130339108,0.18007257460319342,7.462897989082234e-12,6.327087025540095e-11,ZNF473
ENSG00000142556,106.03281561007879,1.5683665097030308,0.19325317543683973,5.854437836043947e-17,8.057672838463539e-16,ZNF614
ENSG00000143033,652.3839572618843,1.3828925943901218,0.10556736075537558,4.152286825289573e-40,2.642319933881329e-38,MTF2
ENSG00000143093,357.31913704840076,1.4672281812003112,0.1129971490225069,1.9853726765673595e-39,1.2066158210733535e-37,STRIP1
ENSG00000143127,10.582821001000474,1.5870941763765234,0.6555392088793062,0.0013771319863250188,0.003707768498771541,ITGA10
